deviceHubId,plant_stage,airHumidityPercent,soilHumidityPercent,celciusGradeTemperature,precipitationDetected,nitrogen,phosphorus,potassium,condition_label,createdAt,altitudeMasl
SJ-DEV-465,maduracion,83,66,17.4,1,36,29,75,optimal_maduracion,2025-05-23T06:39:00Z,1377.3628973749371
SJ-DEV-046,maduracion,86,64,19.5,1,30,34,85,optimal_maduracion,2025-05-03T01:19:00Z,1295.3884991764446
SJ-DEV-1106,maduracion,84,90,18.3,1,38,37,79,excess_humidity_soil,2025-05-13T20:55:00Z,1282.9818029322469
SJ-DEV-842,maduracion,86,32,19.5,0,37,24,78,water_deficit_maduracion,2025-05-29T06:45:00Z,1568.2157354975848
SJ-DEV-960,maduracion,87,63,18.5,1,30,34,26,k_deficiency_severe,2025-05-13T17:44:00Z,1572.1280291907046
SJ-DEV-1288,maduracion,86,64,18.3,0,33,34,77,optimal_maduracion,2025-05-14T14:01:00Z,1275.7632869548838
SJ-DEV-1442,maduracion,89,66,19.8,0,37,29,26,k_deficiency_severe,2025-05-10T17:29:00Z,1568.6569821695707
SJ-DEV-1089,maduracion,88,90,19.7,0,38,33,77,excess_humidity_soil,2025-05-22T15:45:00Z,1187.924508659499
SJ-DEV-1027,maduracion,85,61,18.6,0,33,31,21,k_deficiency_severe,2025-05-25T16:45:00Z,1208.8635225599444
SJ-DEV-590,maduracion,82,61,18.0,0,40,31,23,k_deficiency_severe,2025-05-20T18:31:00Z,1123.7479464992193
SJ-DEV-1229,maduracion,90,89,19.4,1,30,34,73,excess_humidity_soil,2025-05-20T09:19:00Z,1484.1598960082652
SJ-DEV-847,maduracion,91,96,18.3,1,31,28,76,excess_humidity_soil,2025-05-12T01:44:00Z,1592.896607169293
SJ-DEV-658,maduracion,84,45,18.6,0,32,32,76,water_deficit_maduracion,2025-05-05T20:46:00Z,1121.3505313669493
SJ-DEV-804,maduracion,86,92,19.1,0,31,27,80,excess_humidity_soil,2025-05-01T17:48:00Z,1657.0618224129594
SJ-DEV-820,maduracion,86,66,17.6,0,31,32,21,k_deficiency_severe,2025-05-11T21:21:00Z,1306.3575989970268
SJ-DEV-087,maduracion,87,94,19.3,0,35,30,76,excess_humidity_soil,2025-05-05T05:39:00Z,1211.6475191299166
SJ-DEV-048,maduracion,89,95,19.2,1,33,26,78,excess_humidity_soil,2025-05-14T16:12:00Z,1311.7877842632888
SJ-DEV-1285,maduracion,85,41,18.4,0,34,24,79,water_deficit_maduracion,2025-05-21T09:29:00Z,1586.0616069345037
SJ-DEV-198,maduracion,84,67,18.1,0,33,28,77,optimal_maduracion,2025-05-10T17:38:00Z,1159.9045728450658
SJ-DEV-065,maduracion,86,65,19.3,0,41,32,72,optimal_maduracion,2025-05-06T17:27:00Z,1608.188249323313
SJ-DEV-1240,maduracion,90,63,18.2,1,37,30,23,k_deficiency_severe,2025-05-29T17:22:00Z,1438.8875550816942
SJ-DEV-086,maduracion,90,94,19.1,0,32,27,80,excess_humidity_soil,2025-05-09T08:35:00Z,1676.7371783945637
SJ-DEV-135,maduracion,85,94,19.0,1,37,37,78,excess_humidity_soil,2025-05-12T10:51:00Z,1550.0037368328
SJ-DEV-1005,maduracion,86,66,19.4,1,36,26,83,optimal_maduracion,2025-05-10T05:36:00Z,1619.2210361319253
SJ-DEV-1295,maduracion,86,65,19.4,0,38,29,79,optimal_maduracion,2025-05-21T05:58:00Z,1369.1189154453928
SJ-DEV-334,maduracion,84,32,17.4,0,35,27,79,water_deficit_maduracion,2025-05-23T18:32:00Z,1277.8928388655634
SJ-DEV-1109,maduracion,84,36,18.6,0,33,26,81,water_deficit_maduracion,2025-05-26T07:16:00Z,1447.1973689726628
SJ-DEV-1485,maduracion,89,97,19.8,1,31,32,75,excess_humidity_soil,2025-05-02T06:33:00Z,1463.5702082354421
SJ-DEV-1302,maduracion,86,64,19.1,0,34,24,81,optimal_maduracion,2025-05-27T09:35:00Z,1451.2303167311393
SJ-DEV-144,maduracion,84,96,19.5,0,36,30,76,excess_humidity_soil,2025-05-02T07:49:00Z,1228.1296556217721
SJ-DEV-359,maduracion,83,39,20.3,0,36,30,81,water_deficit_maduracion,2025-05-25T15:31:00Z,1465.7403692863854
SJ-DEV-1349,maduracion,88,40,19.7,0,36,25,74,water_deficit_maduracion,2025-05-11T06:21:00Z,1109.5708593702798
SJ-DEV-434,maduracion,89,65,18.4,1,31,28,25,k_deficiency_severe,2025-05-07T15:18:00Z,1180.1547906032217
SJ-DEV-378,maduracion,86,66,18.2,1,34,35,73,optimal_maduracion,2025-05-09T18:35:00Z,1400.316169245692
SJ-DEV-762,maduracion,86,66,19.4,0,30,24,23,k_deficiency_severe,2025-05-06T10:03:00Z,1360.0183096925148
SJ-DEV-1484,maduracion,89,62,19.0,0,37,28,22,k_deficiency_severe,2025-05-24T16:34:00Z,1100.1328431310812
SJ-DEV-931,maduracion,83,93,19.6,0,38,30,69,excess_humidity_soil,2025-05-31T23:59:00Z,1455.8438666571724
SJ-DEV-783,maduracion,84,96,19.3,1,34,23,72,excess_humidity_soil,2025-05-05T20:45:00Z,1667.7329851087948
SJ-DEV-406,maduracion,86,65,19.4,0,32,31,24,k_deficiency_severe,2025-05-29T06:11:00Z,1224.7349371359057
SJ-DEV-1163,maduracion,86,63,18.3,0,35,32,83,optimal_maduracion,2025-05-13T09:01:00Z,1491.6268160850586
SJ-DEV-1390,maduracion,87,62,19.3,0,34,32,23,k_deficiency_severe,2025-05-08T09:32:00Z,1300.8300934783924
SJ-DEV-466,maduracion,82,66,18.7,0,38,27,78,optimal_maduracion,2025-05-05T02:02:00Z,1484.4564240107757
SJ-DEV-150,maduracion,85,66,19.7,1,38,30,78,optimal_maduracion,2025-05-04T02:46:00Z,1614.2719486428532
SJ-DEV-395,maduracion,85,64,18.5,1,27,32,73,optimal_maduracion,2025-05-28T22:38:00Z,1616.927439178443
SJ-DEV-1256,maduracion,88,34,19.7,0,36,29,82,water_deficit_maduracion,2025-05-15T16:56:00Z,1482.9126223452222
SJ-DEV-189,maduracion,85,64,19.2,0,38,31,22,k_deficiency_severe,2025-05-28T09:00:00Z,1348.266173783189
SJ-DEV-819,maduracion,90,65,18.1,0,36,28,22,k_deficiency_severe,2025-05-21T18:44:00Z,1376.4490088996206
SJ-DEV-433,maduracion,87,39,18.5,0,35,31,79,water_deficit_maduracion,2025-05-11T17:15:00Z,1561.2282725285945
SJ-DEV-1345,maduracion,84,63,18.9,1,33,25,83,optimal_maduracion,2025-05-12T14:53:00Z,1138.4946109148118
SJ-DEV-1194,maduracion,81,63,18.9,0,38,36,71,optimal_maduracion,2025-05-26T13:39:00Z,1484.3855765677781
SJ-DEV-985,maduracion,83,64,19.4,0,36,35,82,optimal_maduracion,2025-05-16T15:45:00Z,1479.0481244370844
SJ-DEV-261,maduracion,85,63,19.5,0,36,30,81,optimal_maduracion,2025-05-20T23:37:00Z,1167.811739449728
SJ-DEV-722,maduracion,81,66,18.6,1,32,31,78,optimal_maduracion,2025-05-29T06:05:00Z,1525.6109173278996
SJ-DEV-289,maduracion,81,65,19.7,0,31,25,77,optimal_maduracion,2025-05-25T17:24:00Z,1257.5340194183202
SJ-DEV-571,maduracion,86,62,17.7,0,33,33,21,k_deficiency_severe,2025-05-29T06:03:00Z,1641.7522114836866
SJ-DEV-631,maduracion,86,43,19.1,0,35,31,78,water_deficit_maduracion,2025-05-15T20:59:00Z,1600.9874877725742
SJ-DEV-117,maduracion,84,39,18.1,0,34,32,80,water_deficit_maduracion,2025-05-09T12:21:00Z,1376.2438434328214
SJ-DEV-040,maduracion,84,65,18.5,0,36,26,80,optimal_maduracion,2025-05-13T10:06:00Z,1532.2249386064473
SJ-DEV-1207,maduracion,90,93,18.2,1,31,26,84,excess_humidity_soil,2025-05-10T22:22:00Z,1421.6635821793054
SJ-DEV-1072,maduracion,87,50,19.5,0,36,22,79,water_deficit_maduracion,2025-05-21T20:27:00Z,1491.7172158658918
SJ-DEV-1215,maduracion,87,36,17.7,0,37,26,73,water_deficit_maduracion,2025-05-02T10:11:00Z,1490.2282091515315
SJ-DEV-1298,maduracion,85,64,21.1,0,32,30,24,k_deficiency_severe,2025-05-23T22:00:00Z,1509.6005994103525
SJ-DEV-1399,maduracion,88,95,17.8,1,35,36,77,excess_humidity_soil,2025-05-19T04:58:00Z,1620.415761750206
SJ-DEV-087,maduracion,83,62,19.1,0,38,34,26,k_deficiency_severe,2025-05-06T03:36:00Z,1671.0759080148578
SJ-DEV-373,maduracion,86,96,18.2,1,37,28,79,excess_humidity_soil,2025-05-21T06:23:00Z,1698.6630276847536
SJ-DEV-161,maduracion,88,89,19.4,1,36,36,78,excess_humidity_soil,2025-05-09T21:12:00Z,1401.430447609072
SJ-DEV-1408,maduracion,85,66,19.6,0,36,27,76,optimal_maduracion,2025-05-04T14:11:00Z,1115.3413540861804
SJ-DEV-1103,maduracion,87,63,18.6,0,36,28,76,optimal_maduracion,2025-05-15T07:54:00Z,1322.9407119689834
SJ-DEV-117,maduracion,83,66,19.2,0,36,33,79,optimal_maduracion,2025-05-15T19:31:00Z,1126.341581433067
SJ-DEV-014,maduracion,84,63,18.3,0,34,31,20,k_deficiency_severe,2025-05-06T23:49:00Z,1378.2506623506792
SJ-DEV-123,maduracion,88,96,18.8,1,35,31,77,excess_humidity_soil,2025-05-04T14:17:00Z,1404.347866633249
SJ-DEV-646,maduracion,89,66,18.6,0,36,31,20,k_deficiency_severe,2025-05-12T07:52:00Z,1107.5423932417866
SJ-DEV-867,maduracion,84,90,17.9,1,34,33,70,excess_humidity_soil,2025-05-09T16:17:00Z,1126.3713231303038
SJ-DEV-1094,maduracion,91,94,18.9,0,38,28,74,excess_humidity_soil,2025-05-19T04:20:00Z,1555.045411678124
SJ-DEV-448,maduracion,83,65,19.8,1,35,24,24,k_deficiency_severe,2025-05-19T02:45:00Z,1323.1556402326144
SJ-DEV-1421,maduracion,85,96,19.3,0,31,28,83,excess_humidity_soil,2025-05-16T22:03:00Z,1225.6278940310904
SJ-DEV-416,maduracion,87,62,20.8,0,29,26,19,k_deficiency_severe,2025-05-16T12:26:00Z,1663.6376543686574
SJ-DEV-963,maduracion,87,91,19.9,1,29,30,80,excess_humidity_soil,2025-05-08T03:06:00Z,1287.5023006957776
SJ-DEV-1088,maduracion,92,97,20.4,1,40,29,85,excess_humidity_soil,2025-05-17T00:13:00Z,1189.164339195553
SJ-DEV-011,maduracion,86,32,18.3,0,37,31,83,water_deficit_maduracion,2025-05-02T10:35:00Z,1135.327828587326
SJ-DEV-1014,maduracion,90,91,20.3,1,34,27,77,excess_humidity_soil,2025-05-05T16:42:00Z,1156.7549059081098
SJ-DEV-108,maduracion,89,64,18.0,1,40,27,19,k_deficiency_severe,2025-05-27T06:56:00Z,1236.6101225836044
SJ-DEV-818,maduracion,88,95,17.8,1,34,32,80,excess_humidity_soil,2025-05-29T14:26:00Z,1266.674271029049
SJ-DEV-724,maduracion,83,66,18.7,1,37,32,20,k_deficiency_severe,2025-05-25T10:39:00Z,1690.8452889309451
SJ-DEV-1059,maduracion,86,38,18.0,0,36,29,79,water_deficit_maduracion,2025-05-26T08:09:00Z,1201.030417420975
SJ-DEV-329,maduracion,88,92,18.7,1,34,25,80,excess_humidity_soil,2025-05-30T05:33:00Z,1270.2308297972027
SJ-DEV-1309,maduracion,90,96,17.5,0,36,35,79,excess_humidity_soil,2025-05-27T14:11:00Z,1111.3146593727777
SJ-DEV-965,maduracion,85,41,19.5,0,34,26,71,water_deficit_maduracion,2025-05-06T17:47:00Z,1640.188092138898
SJ-DEV-298,maduracion,84,65,19.0,0,32,29,74,optimal_maduracion,2025-05-10T07:02:00Z,1605.7033616481158
SJ-DEV-513,maduracion,87,28,18.5,0,35,27,79,water_deficit_maduracion,2025-05-30T19:24:00Z,1177.2657523175646
SJ-DEV-1199,maduracion,88,61,19.5,0,42,24,24,k_deficiency_severe,2025-05-08T21:39:00Z,1514.8421678132052
SJ-DEV-063,maduracion,85,36,19.3,0,35,28,78,water_deficit_maduracion,2025-05-24T05:02:00Z,1392.8876612952313
SJ-DEV-044,maduracion,87,94,19.8,1,38,31,75,excess_humidity_soil,2025-05-04T12:37:00Z,1611.1031265170755
SJ-DEV-684,maduracion,86,49,19.9,0,32,31,72,water_deficit_maduracion,2025-05-26T01:57:00Z,1580.7587615656878
SJ-DEV-1056,maduracion,85,95,17.6,1,33,38,79,excess_humidity_soil,2025-05-13T08:54:00Z,1668.0519565407503
SJ-DEV-122,maduracion,80,64,17.7,1,40,26,19,k_deficiency_severe,2025-05-10T01:12:00Z,1377.8457957852877
SJ-DEV-514,maduracion,89,92,19.0,0,39,33,83,excess_humidity_soil,2025-05-02T15:00:00Z,1299.7669675985057
SJ-DEV-394,maduracion,84,64,19.1,0,33,32,18,k_deficiency_severe,2025-05-22T21:46:00Z,1442.5559404508883
SJ-DEV-1453,maduracion,83,43,18.5,0,34,27,75,water_deficit_maduracion,2025-05-11T14:28:00Z,1487.8709830506582
SJ-DEV-1144,maduracion,82,62,18.7,0,36,30,73,optimal_maduracion,2025-05-10T01:57:00Z,1218.0386885688881
SJ-DEV-1204,maduracion,87,94,19.0,1,37,34,77,excess_humidity_soil,2025-05-22T23:17:00Z,1296.0758339616827
SJ-DEV-202,maduracion,84,95,20.0,0,33,27,82,excess_humidity_soil,2025-05-01T16:15:00Z,1485.5388868689681
SJ-DEV-774,maduracion,86,98,18.5,1,41,33,82,excess_humidity_soil,2025-05-30T01:09:00Z,1191.2987707617392
SJ-DEV-941,maduracion,87,90,20.1,1,35,30,77,excess_humidity_soil,2025-05-05T08:13:00Z,1526.594558459345
SJ-DEV-336,maduracion,89,63,21.1,0,37,27,24,k_deficiency_severe,2025-05-20T08:44:00Z,1384.3336883941872
SJ-DEV-199,maduracion,82,66,18.8,1,36,27,80,optimal_maduracion,2025-05-08T23:06:00Z,1413.896579886751
SJ-DEV-1072,maduracion,87,65,19.2,0,37,35,20,k_deficiency_severe,2025-05-19T23:55:00Z,1274.3303490807211
SJ-DEV-242,maduracion,87,65,18.9,1,33,31,76,optimal_maduracion,2025-05-13T15:42:00Z,1339.038950560321
SJ-DEV-538,maduracion,87,37,18.7,0,38,29,73,water_deficit_maduracion,2025-05-13T08:06:00Z,1191.2629230202706
SJ-DEV-861,maduracion,86,65,18.7,0,38,29,81,optimal_maduracion,2025-05-29T02:31:00Z,1441.3386504443724
SJ-DEV-1353,maduracion,84,63,18.6,0,32,30,21,k_deficiency_severe,2025-05-03T21:10:00Z,1657.4639862690433
SJ-DEV-482,maduracion,83,64,19.4,0,34,31,80,optimal_maduracion,2025-05-16T12:18:00Z,1270.0877143831847
SJ-DEV-867,maduracion,93,63,17.8,1,36,34,20,k_deficiency_severe,2025-05-14T00:04:00Z,1448.863348089823
SJ-DEV-979,maduracion,84,66,19.6,1,35,30,85,optimal_maduracion,2025-05-01T04:24:00Z,1346.296579497324
SJ-DEV-240,maduracion,81,64,19.6,0,35,25,81,optimal_maduracion,2025-05-28T04:25:00Z,1499.0446220193883
SJ-DEV-803,maduracion,85,64,18.3,0,38,36,74,optimal_maduracion,2025-05-26T05:21:00Z,1531.3657652521604
SJ-DEV-1082,maduracion,85,93,18.7,1,36,30,74,excess_humidity_soil,2025-05-21T08:09:00Z,1350.6769612174326
SJ-DEV-502,maduracion,86,65,17.8,0,31,33,23,k_deficiency_severe,2025-05-04T02:25:00Z,1450.0321800015429
SJ-DEV-610,maduracion,85,64,20.3,0,45,32,71,optimal_maduracion,2025-05-30T14:37:00Z,1263.5939204363488
SJ-DEV-986,maduracion,84,88,20.1,1,36,29,77,excess_humidity_soil,2025-05-24T14:35:00Z,1304.5982749944476
SJ-DEV-212,maduracion,89,66,19.2,1,33,28,20,k_deficiency_severe,2025-05-14T02:17:00Z,1507.725479989349
SJ-DEV-858,maduracion,84,47,18.7,0,32,27,77,water_deficit_maduracion,2025-05-13T21:31:00Z,1242.5304330085512
SJ-DEV-1399,maduracion,87,28,19.2,0,38,32,71,water_deficit_maduracion,2025-05-18T00:04:00Z,1302.3560327669302
SJ-DEV-1114,maduracion,86,97,17.3,1,33,32,79,excess_humidity_soil,2025-05-26T04:22:00Z,1218.043001755596
SJ-DEV-001,maduracion,92,97,19.5,1,30,25,78,excess_humidity_soil,2025-05-23T02:24:00Z,1221.848997257845
SJ-DEV-382,maduracion,86,98,19.2,1,29,29,83,excess_humidity_soil,2025-05-02T20:31:00Z,1442.7797128828431
SJ-DEV-1190,maduracion,88,92,19.1,1,37,34,77,excess_humidity_soil,2025-05-12T12:56:00Z,1140.740724368202
SJ-DEV-672,maduracion,82,66,18.7,1,33,30,85,optimal_maduracion,2025-05-19T09:11:00Z,1659.1051411500657
SJ-DEV-108,maduracion,84,89,19.7,0,36,28,80,excess_humidity_soil,2025-05-15T00:50:00Z,1616.149849369749
SJ-DEV-1225,maduracion,87,49,17.6,0,38,28,85,water_deficit_maduracion,2025-05-26T15:12:00Z,1618.5984549738973
SJ-DEV-916,maduracion,83,67,19.0,0,32,35,78,optimal_maduracion,2025-05-09T11:13:00Z,1442.4304075121504
SJ-DEV-706,maduracion,82,92,18.7,1,30,31,75,excess_humidity_soil,2025-05-28T22:14:00Z,1589.742501165811
SJ-DEV-832,maduracion,92,90,18.7,1,38,30,73,excess_humidity_soil,2025-05-10T21:04:00Z,1143.7387003639924
SJ-DEV-860,maduracion,89,62,19.6,0,34,31,22,k_deficiency_severe,2025-05-25T11:49:00Z,1667.3993491707583
SJ-DEV-815,maduracion,90,63,18.3,0,33,29,21,k_deficiency_severe,2025-05-24T00:49:00Z,1248.324189013912
SJ-DEV-1009,maduracion,85,33,17.4,0,31,35,75,water_deficit_maduracion,2025-05-07T06:08:00Z,1110.2266988664849
SJ-DEV-1222,maduracion,84,36,19.0,0,31,32,81,water_deficit_maduracion,2025-05-13T22:30:00Z,1647.1577537391959
SJ-DEV-306,maduracion,83,63,19.2,0,31,29,79,optimal_maduracion,2025-05-28T01:18:00Z,1290.5639917336791
SJ-DEV-1114,maduracion,83,97,19.7,0,34,34,75,excess_humidity_soil,2025-05-15T18:44:00Z,1665.8879390560478
SJ-DEV-1050,maduracion,87,65,18.7,0,33,32,24,k_deficiency_severe,2025-05-23T21:10:00Z,1633.2171235393905
SJ-DEV-240,maduracion,85,63,18.6,0,32,33,20,k_deficiency_severe,2025-05-31T09:50:00Z,1615.5936080642127
SJ-DEV-201,maduracion,84,65,19.4,0,37,26,21,k_deficiency_severe,2025-05-24T18:38:00Z,1581.7098194394348
SJ-DEV-1218,maduracion,87,63,19.6,0,35,31,84,optimal_maduracion,2025-05-25T23:34:00Z,1445.4101590698656
SJ-DEV-124,maduracion,83,65,19.4,0,37,28,81,optimal_maduracion,2025-05-14T12:11:00Z,1162.5270381804112
SJ-DEV-999,maduracion,85,63,18.5,0,33,30,24,k_deficiency_severe,2025-05-11T14:30:00Z,1508.119120068994
SJ-DEV-225,maduracion,85,40,18.6,0,36,30,79,water_deficit_maduracion,2025-05-11T14:35:00Z,1275.5010355339787
SJ-DEV-629,maduracion,83,97,20.3,1,33,27,83,excess_humidity_soil,2025-05-28T08:27:00Z,1675.900892179783
SJ-DEV-570,maduracion,88,65,19.4,1,35,28,20,k_deficiency_severe,2025-05-19T23:26:00Z,1320.1842951215074
SJ-DEV-530,maduracion,86,63,19.4,1,31,31,77,optimal_maduracion,2025-05-04T00:06:00Z,1190.5352319992887
SJ-DEV-831,maduracion,88,89,19.8,1,37,31,67,excess_humidity_soil,2025-05-20T03:56:00Z,1581.8700312578583
SJ-DEV-906,maduracion,84,67,19.5,0,34,32,82,optimal_maduracion,2025-05-14T23:15:00Z,1293.4552771455337
SJ-DEV-416,maduracion,85,63,18.2,0,38,32,20,k_deficiency_severe,2025-05-10T00:04:00Z,1175.9584570612656
SJ-DEV-1376,maduracion,82,63,19.3,0,38,30,76,optimal_maduracion,2025-05-11T13:37:00Z,1513.1176691337491
SJ-DEV-1276,maduracion,91,65,20.1,0,35,31,25,k_deficiency_severe,2025-05-10T00:28:00Z,1323.7823417390832
SJ-DEV-525,maduracion,85,63,18.7,0,38,33,84,optimal_maduracion,2025-05-30T16:34:00Z,1290.1929687490242
SJ-DEV-656,maduracion,84,35,18.2,0,30,31,83,water_deficit_maduracion,2025-05-07T21:55:00Z,1324.2168833871046
SJ-DEV-1423,maduracion,86,93,18.3,0,35,27,81,excess_humidity_soil,2025-05-31T16:09:00Z,1341.4626802112841
SJ-DEV-249,maduracion,83,41,19.5,0,36,30,78,water_deficit_maduracion,2025-05-10T18:57:00Z,1664.8622202171796
SJ-DEV-895,maduracion,86,64,20.1,0,36,34,18,k_deficiency_severe,2025-05-01T16:33:00Z,1129.8428180459625
SJ-DEV-1463,maduracion,86,66,18.0,0,37,32,26,k_deficiency_severe,2025-05-16T14:38:00Z,1642.0943822617983
SJ-DEV-1149,maduracion,90,97,19.5,0,36,29,75,excess_humidity_soil,2025-05-05T16:37:00Z,1677.3404878255683
SJ-DEV-1213,maduracion,88,31,20.0,0,30,31,86,water_deficit_maduracion,2025-05-27T23:59:00Z,1412.5381912460361
SJ-DEV-297,maduracion,84,33,17.8,0,29,31,80,water_deficit_maduracion,2025-05-14T18:14:00Z,1681.4034295528395
SJ-DEV-783,maduracion,81,67,19.8,0,36,29,79,optimal_maduracion,2025-05-20T23:03:00Z,1631.7744587212114
SJ-DEV-733,maduracion,84,38,19.7,0,37,28,77,water_deficit_maduracion,2025-05-08T03:24:00Z,1163.4026786198708
SJ-DEV-1171,maduracion,84,90,19.4,1,32,35,78,excess_humidity_soil,2025-05-20T18:44:00Z,1517.4611319835753
SJ-DEV-700,maduracion,87,89,19.7,1,34,33,73,excess_humidity_soil,2025-05-07T06:31:00Z,1189.2839790203273
SJ-DEV-292,maduracion,85,89,18.1,1,36,30,75,excess_humidity_soil,2025-05-09T19:18:00Z,1413.8391588934342
SJ-DEV-291,maduracion,86,36,19.1,0,39,29,76,water_deficit_maduracion,2025-05-25T17:21:00Z,1408.5485296104162
SJ-DEV-944,maduracion,84,62,19.1,0,40,22,23,k_deficiency_severe,2025-05-16T05:36:00Z,1197.5472224134085
SJ-DEV-1085,maduracion,86,66,19.8,1,34,33,24,k_deficiency_severe,2025-05-28T02:18:00Z,1367.6919577002527
SJ-DEV-1128,maduracion,85,34,19.4,0,40,32,83,water_deficit_maduracion,2025-05-10T18:48:00Z,1402.788275346499
SJ-DEV-052,maduracion,83,96,17.9,0,39,30,75,excess_humidity_soil,2025-05-20T12:04:00Z,1277.667051838494
SJ-DEV-069,maduracion,85,62,18.7,0,32,28,22,k_deficiency_severe,2025-05-27T21:20:00Z,1105.560625722964
SJ-DEV-1456,maduracion,85,95,17.8,1,35,28,85,excess_humidity_soil,2025-05-26T00:49:00Z,1694.5208200434067
SJ-DEV-665,maduracion,84,63,18.4,0,34,30,81,optimal_maduracion,2025-05-12T10:02:00Z,1320.2929170761715
SJ-DEV-625,maduracion,87,46,19.4,0,32,23,71,water_deficit_maduracion,2025-05-22T12:15:00Z,1684.901482519179
SJ-DEV-585,cosecha,85,67,20.7,0,32,95,58,p_excess,2025-05-20T04:53:00Z,1052.1308959996654
SJ-DEV-1455,cosecha,84,64,20.6,0,33,31,66,optimal_cosecha,2025-05-26T08:10:00Z,1266.722261217716
SJ-DEV-1097,cosecha,84,59,20.7,0,29,76,58,p_excess,2025-05-17T19:27:00Z,1482.4198100428832
SJ-DEV-865,cosecha,81,60,18.8,1,33,25,58,optimal_cosecha,2025-05-11T16:38:00Z,1278.8625709411679
SJ-DEV-335,cosecha,85,41,20.2,0,31,24,64,water_deficit_cosecha,2025-05-12T13:46:00Z,1189.5844375623356
SJ-DEV-243,cosecha,84,62,20.8,0,31,24,57,optimal_cosecha,2025-05-20T15:08:00Z,1025.7888333690164
SJ-DEV-404,cosecha,84,61,20.0,1,32,78,59,p_excess,2025-05-03T11:42:00Z,1221.989529235803
SJ-DEV-053,cosecha,85,60,20.0,0,30,28,59,optimal_cosecha,2025-05-17T04:40:00Z,1000.492084815322
SJ-DEV-1332,cosecha,84,42,19.3,0,30,26,56,water_deficit_cosecha,2025-05-04T19:29:00Z,1489.6047819253656
SJ-DEV-301,cosecha,84,63,17.8,0,96,27,58,n_excess,2025-05-17T20:03:00Z,1101.5263743214114
SJ-DEV-208,cosecha,84,41,18.5,0,32,26,64,water_deficit_cosecha,2025-05-27T08:09:00Z,1192.8032272814175
SJ-DEV-1365,cosecha,84,65,20.8,0,29,28,60,optimal_cosecha,2025-05-16T23:15:00Z,1209.7661834564244
SJ-DEV-1159,cosecha,81,61,20.9,1,31,26,57,optimal_cosecha,2025-05-10T00:51:00Z,1040.9660267071022
SJ-DEV-274,cosecha,85,65,18.2,0,36,82,61,p_excess,2025-05-20T17:11:00Z,1478.2066786380503
SJ-DEV-934,cosecha,84,61,20.1,0,34,26,59,optimal_cosecha,2025-05-19T08:10:00Z,1373.0787303370566
SJ-DEV-838,cosecha,85,29,19.4,0,34,26,59,water_deficit_cosecha,2025-05-05T14:25:00Z,1397.1335735462058
SJ-DEV-389,cosecha,86,67,20.6,0,34,89,61,p_excess,2025-05-19T09:17:00Z,1440.3926160720277
SJ-DEV-629,cosecha,85,63,20.1,0,31,23,58,optimal_cosecha,2025-05-18T23:00:00Z,1155.1745379633774
SJ-DEV-351,cosecha,85,62,21.0,0,93,25,58,n_excess,2025-05-01T23:22:00Z,1280.8731684619397
SJ-DEV-1397,cosecha,80,61,20.1,0,35,31,60,optimal_cosecha,2025-05-29T21:13:00Z,1491.6827089758358
SJ-DEV-670,cosecha,85,65,20.2,0,109,25,60,n_excess,2025-05-22T14:56:00Z,1264.0087845251298
SJ-DEV-1252,cosecha,85,63,19.4,0,93,25,62,n_excess,2025-05-24T16:26:00Z,1270.1131164799237
SJ-DEV-875,cosecha,83,65,21.7,0,35,67,55,p_excess,2025-05-02T13:11:00Z,1207.7523719611936
SJ-DEV-004,cosecha,84,59,21.0,0,33,86,58,p_excess,2025-05-11T14:06:00Z,1387.476187839649
SJ-DEV-483,cosecha,82,41,18.4,0,40,22,60,water_deficit_cosecha,2025-05-30T04:56:00Z,1067.3671443180917
SJ-DEV-1363,cosecha,84,41,19.0,0,28,30,61,water_deficit_cosecha,2025-05-09T15:29:00Z,1184.1629603311133
SJ-DEV-965,cosecha,86,63,21.3,1,29,90,58,p_excess,2025-05-29T07:26:00Z,1164.2653903033404
SJ-DEV-1384,cosecha,82,61,20.1,0,32,32,52,optimal_cosecha,2025-05-25T01:30:00Z,1077.2900660325545
SJ-DEV-300,cosecha,82,61,20.3,0,32,30,56,optimal_cosecha,2025-05-22T23:48:00Z,1274.173540144563
SJ-DEV-465,cosecha,80,62,19.9,1,39,26,55,optimal_cosecha,2025-05-19T10:07:00Z,1075.5907715551816
SJ-DEV-888,cosecha,86,61,20.6,0,34,71,63,p_excess,2025-05-27T22:59:00Z,1353.9333777778104
SJ-DEV-661,cosecha,83,60,19.4,1,37,30,64,optimal_cosecha,2025-05-17T06:34:00Z,1448.4423264131347
SJ-DEV-1278,cosecha,81,63,19.6,1,36,26,55,optimal_cosecha,2025-05-09T02:10:00Z,1282.1708061607962
SJ-DEV-017,cosecha,80,60,20.2,0,35,28,64,optimal_cosecha,2025-05-18T02:31:00Z,1491.952692121075
SJ-DEV-840,cosecha,86,50,18.3,0,31,26,64,water_deficit_cosecha,2025-05-28T21:50:00Z,1051.474259118806
SJ-DEV-1396,cosecha,86,65,19.9,1,110,27,60,n_excess,2025-05-06T19:32:00Z,1320.002824083446
SJ-DEV-467,cosecha,82,60,19.2,1,36,22,58,optimal_cosecha,2025-05-09T17:47:00Z,1235.0532806181786
SJ-DEV-635,cosecha,81,63,19.5,0,31,27,56,optimal_cosecha,2025-05-11T12:44:00Z,1387.6777223142087
