createdAt,plant_stage,air_humidity_percent,soil_humidity_percent,celcius_grade_temperature,precipitation_detected,nitrogen_mg_kg,phosphorus_mg_kg,potassium_mg_kg,altitude_masl,deviceHubId,sectionId,class_intent
2024-06-29 13:00:00,vegetativo,68.6,17.11,23.75,0,41.21,17.21,204.37,1586,HUB-023,SEC-058,water_deficit_vegetativo
2024-09-22 22:00:00,fructificacion,52.31,14.59,20.57,0,30.73,23.63,189.5,1683,HUB-011,SEC-029,water_deficit_fructificacion
2024-04-16 08:00:00,fructificacion,64.4,57.74,20.7,0,25.84,18.7,197.49,1744,HUB-011,SEC-067,optimal_*
2024-02-18 04:00:00,vegetativo,65.87,19.69,19.63,0,39.46,17.93,164.1,1682,HUB-002,SEC-040,water_deficit_vegetativo
2024-03-25 17:00:00,floracion,82.45,57.45,19.31,1,32.35,17.75,320.57,2117,HUB-004,SEC-049,k_excess
2024-01-12 12:00:00,floracion,73.11,66.11,20.65,1,23.58,13.84,220.19,1637,HUB-016,SEC-014,fungal_risk_botrytis_floracion
2024-12-02 01:00:00,fructificacion,50.51,64.55,20.9,0,9.34,12.5,218.77,1710,HUB-005,SEC-038,n_deficiency_severe
2024-11-27 17:00:00,cosecha,85.32,70.74,23.22,1,28.65,12.72,221.18,1778,HUB-005,SEC-014,optimal_*
2024-03-27 08:00:00,vegetativo,56.44,45.98,21.15,0,19.25,17.61,253.02,1637,HUB-007,SEC-068,n_deficiency_moderate
2024-10-18 22:00:00,fructificacion,77.72,53.3,21.19,1,24.38,11.76,319.49,1925,HUB-018,SEC-005,k_excess
2024-10-12 01:00:00,maduracion,61.1,22.28,21.68,0,30.98,13.36,135.16,1485,HUB-007,SEC-014,water_deficit_maduracion
2024-03-15 03:00:00,plantula,87.29,56.04,21.64,1,20.3,10.54,188.83,1915,HUB-005,SEC-040,n_deficiency_moderate
2024-04-21 00:00:00,floracion,56.34,56.83,19.98,0,16.23,17.14,226.86,1908,HUB-023,SEC-008,n_deficiency_moderate
2024-09-25 21:00:00,plantula,68.61,49.67,22.26,0,22.38,19.1,112.85,1853,HUB-015,SEC-045,k_deficiency_moderate
2024-12-27 20:00:00,plantula,69.0,50.43,20.21,0,24.26,20.22,222.28,1795,HUB-014,SEC-047,optimal_*
2024-07-03 01:00:00,plantula,67.56,44.07,21.65,1,33.83,16.5,87.63,1428,HUB-015,SEC-013,k_deficiency_moderate
2024-04-25 18:00:00,floracion,48.33,22.83,22.21,0,30.31,17.03,172.47,1399,HUB-003,SEC-056,water_deficit_floracion
2024-10-30 06:00:00,floracion,79.46,41.05,19.55,1,27.13,14.82,64.57,1848,HUB-002,SEC-027,k_deficiency_severe
2024-12-29 01:00:00,fructificacion,60.88,60.46,22.64,0,23.81,11.99,161.98,2030,HUB-018,SEC-018,p_deficiency_moderate
2024-01-17 01:00:00,vegetativo,55.83,58.97,19.83,1,16.53,13.53,166.29,1553,HUB-017,SEC-015,fungal_risk_roya_vegetativo
2024-11-27 14:00:00,floracion,86.06,68.18,22.15,1,28.52,17.19,176.08,1600,HUB-013,SEC-014,optimal_*
2024-08-23 08:00:00,maduracion,91.02,61.62,21.63,1,37.09,16.55,175.44,1768,HUB-007,SEC-034,fungal_risk_ojo_gallo_maduracion
2024-05-05 13:00:00,fructificacion,59.66,23.92,20.66,0,32.15,12.23,223.34,1504,HUB-023,SEC-025,water_deficit_fructificacion
2024-06-02 17:00:00,fructificacion,64.38,51.78,22.76,0,33.77,18.83,188.5,1621,HUB-021,SEC-002,optimal_*
2024-08-27 13:00:00,cosecha,54.36,67.78,23.31,0,34.66,18.28,157.41,1711,HUB-016,SEC-032,optimal_*
2024-12-08 08:00:00,vegetativo,61.28,61.76,20.5,0,26.72,16.34,184.83,1635,HUB-017,SEC-043,optimal_*
2024-07-17 01:00:00,maduracion,81.14,60.35,19.69,1,27.63,19.21,168.98,1607,HUB-007,SEC-011,fungal_risk_ojo_gallo_maduracion
2024-08-09 18:00:00,cosecha,61.39,58.6,21.88,0,36.72,13.99,222.23,1420,HUB-008,SEC-044,optimal_*
2024-08-15 15:00:00,plantula,65.38,55.05,23.57,0,35.0,17.12,122.68,1747,HUB-024,SEC-057,k_deficiency_moderate
2024-06-20 21:00:00,vegetativo,69.5,64.15,21.74,0,15.59,16.99,172.99,1830,HUB-004,SEC-058,n_deficiency_moderate
2024-11-07 19:00:00,fructificacion,72.73,52.25,20.56,1,15.74,17.95,164.63,1658,HUB-024,SEC-001,n_deficiency_severe
2024-06-25 04:00:00,plantula,52.46,55.43,22.29,0,23.58,15.1,192.12,1485,HUB-024,SEC-063,optimal_*
2024-07-18 19:00:00,floracion,57.01,27.11,21.73,0,15.0,11.0,198.1,1593,HUB-016,SEC-008,water_deficit_floracion
2024-10-09 23:00:00,maduracion,47.42,59.09,22.24,0,20.97,9.0,236.04,1265,HUB-007,SEC-045,p_deficiency_severe
2024-01-17 15:00:00,plantula,82.03,78.59,19.04,1,33.42,16.2,240.81,1907,HUB-012,SEC-023,excess_humidity_soil
2024-04-13 14:00:00,fructificacion,77.8,49.2,22.55,1,28.64,18.22,314.9,1490,HUB-021,SEC-017,k_excess
2024-04-23 22:00:00,floracion,62.13,63.26,18.21,1,35.05,16.91,194.25,1321,HUB-020,SEC-010,fungal_risk_botrytis_floracion
2024-06-06 22:00:00,maduracion,77.05,83.8,20.95,1,29.54,17.02,203.92,1555,HUB-016,SEC-046,excess_humidity_soil
2024-11-27 19:00:00,vegetativo,54.04,52.71,23.32,0,28.93,7.3,196.58,1461,HUB-004,SEC-041,p_deficiency_severe
2024-08-05 19:00:00,cosecha,57.64,20.58,23.56,0,28.93,16.35,244.33,1570,HUB-023,SEC-005,water_deficit_cosecha
2024-11-24 14:00:00,floracion,74.03,56.82,23.24,0,41.54,5.85,174.7,1629,HUB-025,SEC-046,p_deficiency_severe
2024-11-04 17:00:00,vegetativo,52.34,64.91,21.92,1,26.14,15.39,191.29,1820,HUB-004,SEC-027,fungal_risk_roya_vegetativo
2024-09-17 14:00:00,floracion,63.88,53.72,17.73,0,27.68,16.93,211.62,2145,HUB-013,SEC-021,optimal_*
2024-04-26 12:00:00,floracion,62.54,54.95,19.88,0,35.38,15.42,99.56,2129,HUB-014,SEC-032,k_deficiency_moderate
2024-12-03 01:00:00,vegetativo,79.72,78.16,16.26,1,35.55,18.63,215.51,2185,HUB-010,SEC-021,excess_humidity_soil
2024-06-29 14:00:00,vegetativo,76.55,64.77,20.77,1,28.6,16.66,201.81,1765,HUB-021,SEC-005,optimal_*
2024-10-15 17:00:00,plantula,55.32,51.36,21.02,0,31.8,15.25,174.82,1231,HUB-015,SEC-069,optimal_*
2024-12-14 01:00:00,vegetativo,50.4,22.29,24.61,0,27.56,11.0,219.5,1663,HUB-003,SEC-042,water_deficit_vegetativo
2024-12-26 01:00:00,vegetativo,57.79,46.49,22.41,0,27.66,18.42,325.05,1673,HUB-010,SEC-029,k_excess
2024-10-07 20:00:00,vegetativo,63.26,57.99,19.08,0,17.03,11.74,150.0,2157,HUB-012,SEC-010,n_deficiency_severe
2024-10-12 06:00:00,floracion,56.72,48.27,23.21,0,27.45,18.57,87.47,1820,HUB-003,SEC-059,k_deficiency_severe
2024-08-05 00:00:00,vegetativo,96.62,49.01,20.06,1,8.77,15.63,190.98,1692,HUB-023,SEC-025,n_deficiency_severe
2024-07-17 03:00:00,floracion,66.62,65.99,19.0,1,25.91,17.81,200.15,1646,HUB-018,SEC-017,fungal_risk_botrytis_floracion
2024-12-20 10:00:00,floracion,67.56,27.39,22.21,0,31.82,17.56,173.46,1859,HUB-019,SEC-040,water_deficit_floracion
2024-04-19 13:00:00,vegetativo,50.57,21.04,21.69,0,23.56,12.17,194.09,1665,HUB-003,SEC-016,water_deficit_vegetativo
2024-03-05 08:00:00,fructificacion,63.63,22.04,20.69,0,29.24,13.28,128.52,1620,HUB-011,SEC-033,water_deficit_fructificacion
2024-05-04 05:00:00,plantula,54.09,15.1,22.91,0,22.69,17.26,130.04,1547,HUB-011,SEC-064,water_deficit_plantula
2024-01-06 18:00:00,cosecha,88.91,68.04,22.99,1,30.77,15.47,236.95,1741,HUB-013,SEC-066,optimal_*
2024-10-21 23:00:00,vegetativo,87.76,47.16,21.6,1,34.24,15.64,111.01,1874,HUB-016,SEC-042,k_deficiency_moderate
2024-07-11 04:00:00,vegetativo,71.81,49.17,18.24,1,30.96,9.99,170.86,1707,HUB-010,SEC-067,p_deficiency_moderate
2024-03-13 02:00:00,vegetativo,77.02,19.25,20.64,0,36.7,13.23,104.43,1409,HUB-005,SEC-006,water_deficit_vegetativo
2024-09-24 04:00:00,floracion,69.12,54.35,18.59,1,32.98,13.73,197.08,1883,HUB-022,SEC-049,fungal_risk_botrytis_floracion
2024-08-11 12:00:00,floracion,80.26,64.52,21.15,1,21.58,17.38,168.26,1986,HUB-022,SEC-016,fungal_risk_botrytis_floracion
2024-10-22 19:00:00,vegetativo,87.9,62.88,22.46,1,28.67,15.1,199.24,1555,HUB-009,SEC-004,fungal_risk_roya_vegetativo
2024-04-12 16:00:00,maduracion,62.05,54.74,20.29,0,32.0,10.9,260.0,1713,HUB-022,SEC-027,k_excess
2024-04-04 14:00:00,cosecha,82.29,60.59,21.47,1,42.53,6.07,169.32,1658,HUB-019,SEC-064,p_deficiency_severe
2024-03-20 12:00:00,floracion,51.15,56.99,21.14,0,25.62,6.38,222.19,1486,HUB-012,SEC-043,p_deficiency_severe
2024-05-14 05:00:00,vegetativo,100.0,62.52,19.8,1,30.08,16.79,207.3,1953,HUB-017,SEC-031,fungal_risk_roya_vegetativo
2024-10-10 03:00:00,floracion,56.73,59.35,22.33,0,12.47,14.77,178.38,1588,HUB-001,SEC-038,n_deficiency_severe
2024-01-22 00:00:00,vegetativo,57.27,18.95,23.8,0,34.5,12.08,199.7,1647,HUB-010,SEC-050,water_deficit_vegetativo
2024-12-13 16:00:00,floracion,67.27,19.91,23.84,0,31.05,11.0,173.13,1513,HUB-009,SEC-048,water_deficit_floracion
2024-03-05 15:00:00,vegetativo,65.9,17.8,21.55,0,36.45,16.71,208.74,1771,HUB-007,SEC-024,water_deficit_vegetativo
2024-06-12 11:00:00,vegetativo,71.25,57.82,20.92,1,35.02,14.26,189.94,1602,HUB-001,SEC-022,optimal_*
2024-12-27 02:00:00,vegetativo,52.96,13.49,25.49,0,29.68,19.83,148.49,1581,HUB-005,SEC-014,water_deficit_vegetativo
2024-09-30 20:00:00,vegetativo,64.27,57.9,21.17,0,34.17,17.69,178.98,1812,HUB-022,SEC-068,optimal_*
2024-05-16 06:00:00,fructificacion,82.62,64.46,21.15,1,34.47,25.05618175615964,233.06,1784,HUB-007,SEC-058,optimal_*+p_excess_hint
2024-07-26 02:00:00,plantula,43.81,17.56,24.04,0,29.08,17.39,161.89,1363,HUB-012,SEC-021,water_deficit_plantula
2024-04-08 01:00:00,fructificacion,64.55,54.49,23.07,0,33.93,15.38,172.09,1451,HUB-025,SEC-063,optimal_*
2024-10-13 16:00:00,floracion,85.84,68.35,18.19,1,20.75,18.19,167.52,1706,HUB-025,SEC-058,fungal_risk_botrytis_floracion
2024-01-28 23:00:00,fructificacion,70.44,19.74,26.14,0,23.67,13.97,212.4,1429,HUB-023,SEC-024,water_deficit_fructificacion
2024-05-06 17:00:00,vegetativo,69.05,75.91,21.33,1,23.92,15.5,184.39,1969,HUB-014,SEC-034,fungal_risk_roya_vegetativo
2024-09-18 20:00:00,fructificacion,64.17,19.45,19.86,0,33.3,11.0,167.63,1846,HUB-019,SEC-043,water_deficit_fructificacion
2024-05-22 03:00:00,maduracion,92.54,65.22,23.11,1,33.64,15.19,175.27,1569,HUB-014,SEC-059,fungal_risk_ojo_gallo_maduracion
2024-04-05 14:00:00,plantula,86.14,51.45,21.45,1,8.08,15.41,199.71,1728,HUB-006,SEC-019,n_deficiency_severe
2024-04-29 03:00:00,fructificacion,55.77,19.23,21.75,0,21.53,17.78,191.44,1541,HUB-018,SEC-058,water_deficit_fructificacion
2024-12-09 14:00:00,cosecha,61.46,18.28,20.3,0,20.97,19.22,225.87,1574,HUB-002,SEC-032,water_deficit_cosecha
2024-06-09 07:00:00,maduracion,68.6,20.44,22.17,0,29.7,18.62,176.11,1928,HUB-016,SEC-025,water_deficit_maduracion
2024-10-11 03:00:00,floracion,80.1,59.42,20.57,1,22.39,12.2,189.37,1731,HUB-016,SEC-002,n_deficiency_moderate
2024-07-28 06:00:00,floracion,51.94,17.69,20.32,0,36.9,17.82,192.87,1671,HUB-003,SEC-045,water_deficit_floracion
2024-04-30 16:00:00,floracion,78.81,72.22,19.68,1,29.41,17.87,188.68,1732,HUB-011,SEC-016,optimal_*
2024-07-20 20:00:00,maduracion,59.41,22.68,20.49,0,28.68,14.73,159.73,1929,HUB-006,SEC-067,water_deficit_maduracion
2024-11-04 11:00:00,cosecha,70.52,53.23,19.79,0,33.96,4.86,203.32,2187,HUB-015,SEC-049,p_deficiency_severe
2024-10-31 20:00:00,maduracion,87.88,50.74,21.35,1,14.0,16.62,165.98,1775,HUB-008,SEC-034,n_deficiency_moderate
2024-10-01 11:00:00,vegetativo,44.3,20.3,21.94,0,32.72,13.24,123.85,1386,HUB-014,SEC-008,water_deficit_vegetativo
2024-11-20 20:00:00,floracion,51.93,17.41,21.88,0,42.74,18.55,163.06,1416,HUB-021,SEC-045,water_deficit_floracion
2024-08-11 17:00:00,vegetativo,72.03,55.21,20.27,1,30.45,18.17,63.99,1751,HUB-004,SEC-011,k_deficiency_severe
2024-12-07 23:00:00,vegetativo,77.18,59.78,19.45,1,22.79,13.66,192.79,1706,HUB-006,SEC-037,optimal_*
2024-12-28 22:00:00,floracion,58.98,26.47,24.54,0,34.03,19.68,126.63,1621,HUB-025,SEC-030,water_deficit_floracion
2024-10-08 14:00:00,maduracion,79.78,67.0,22.33,1,39.95,12.18,191.8,1622,HUB-020,SEC-019,fungal_risk_ojo_gallo_maduracion
2024-03-10 22:00:00,vegetativo,93.77,75.97,23.18,1,16.76,10.0,206.43,2064,HUB-015,SEC-051,excess_humidity_soil
2024-03-26 03:00:00,vegetativo,77.13,62.76,19.63,1,26.85,14.53,135.71,1719,HUB-013,SEC-050,fungal_risk_roya_vegetativo
2024-07-02 15:00:00,vegetativo,67.05,17.84,18.75,0,30.7,13.52,146.91,1782,HUB-008,SEC-046,water_deficit_vegetativo
2024-10-06 19:00:00,plantula,85.02,80.68,19.34,1,25.83,17.29,169.71,1752,HUB-024,SEC-008,excess_humidity_soil
2024-12-21 10:00:00,vegetativo,49.6,21.37,23.95,0,33.76,16.6,189.42,1470,HUB-001,SEC-016,water_deficit_vegetativo
2024-04-05 08:00:00,vegetativo,63.36,16.98,24.67,0,26.5,16.57,179.42,1471,HUB-010,SEC-015,water_deficit_vegetativo
2024-10-02 18:00:00,vegetativo,82.54,44.75,20.66,1,41.26,7.4,192.3,1656,HUB-015,SEC-049,p_deficiency_severe
2024-05-08 13:00:00,cosecha,81.26,62.3,21.38,1,24.17,21.62,174.38,1766,HUB-019,SEC-061,optimal_*
2024-06-27 03:00:00,vegetativo,76.76,74.72,21.64,1,20.62,16.68,232.01,1424,HUB-017,SEC-046,excess_humidity_soil
2024-12-04 05:00:00,fructificacion,89.1,63.17,22.29,1,37.79,9.86,167.05,1764,HUB-022,SEC-050,p_deficiency_moderate
2024-03-11 16:00:00,fructificacion,70.65,50.82,21.91,0,38.19,18.42,101.52,1727,HUB-020,SEC-047,k_deficiency_moderate
2024-01-24 20:00:00,vegetativo,49.41,56.32,20.88,0,54.89334574474458,14.48,203.37,1694,HUB-019,SEC-055,optimal_or_n_excess_mix
2024-12-30 04:00:00,fructificacion,79.41,87.14,23.56,1,29.05,18.57,171.2,1642,HUB-020,SEC-049,excess_humidity_soil
2024-06-21 00:00:00,vegetativo,63.85,18.3,22.92,0,24.97,17.89,158.93,1857,HUB-010,SEC-065,water_deficit_vegetativo
2024-06-03 21:00:00,vegetativo,56.57,57.04,27.86,1,29.31,17.46,336.15,1184,HUB-017,SEC-068,k_excess
2024-07-30 18:00:00,plantula,45.86,63.08,24.96,0,14.27,15.59,162.48,1649,HUB-007,SEC-031,n_deficiency_severe
2024-01-04 13:00:00,maduracion,68.51,50.67,18.95,0,18.17,15.1,182.17,1976,HUB-025,SEC-047,n_deficiency_moderate
2024-04-26 01:00:00,maduracion,78.03,54.48,20.77,1,24.69,5.13,210.47,1733,HUB-009,SEC-011,p_deficiency_severe
2024-06-05 02:00:00,floracion,56.04,26.93,22.91,0,29.47,13.19,184.31,1385,HUB-010,SEC-006,water_deficit_floracion
2024-07-31 05:00:00,vegetativo,58.54,47.58,20.39,0,18.0,11.43,224.44,1648,HUB-002,SEC-070,n_deficiency_severe
2024-02-20 05:00:00,maduracion,62.64,51.21,20.27,0,10.38,20.47,155.77,1729,HUB-010,SEC-068,n_deficiency_severe
2024-06-17 09:00:00,vegetativo,91.99,48.69,19.24,1,35.39,5.35,160.46,1942,HUB-013,SEC-054,p_deficiency_severe
2024-05-25 00:00:00,maduracion,60.04,17.0,22.34,0,38.33,11.72,230.09,1736,HUB-025,SEC-015,water_deficit_maduracion
2024-10-18 04:00:00,fructificacion,69.18,53.33,20.39,0,19.04,11.03,208.27,1754,HUB-001,SEC-051,n_deficiency_moderate
2024-11-07 04:00:00,vegetativo,69.43,17.24,19.32,0,28.32,11.0,160.07,1932,HUB-009,SEC-022,water_deficit_vegetativo
2024-07-01 18:00:00,vegetativo,80.01,69.1,20.48,1,31.46,19.3,147.27,1615,HUB-016,SEC-010,fungal_risk_roya_vegetativo
2024-05-07 00:00:00,cosecha,58.83,53.82,22.55,0,27.47,17.63,101.81,1511,HUB-021,SEC-049,k_deficiency_moderate
2024-07-14 12:00:00,maduracion,73.47,68.09,19.93,0,32.32,19.2,342.11,2116,HUB-021,SEC-010,k_excess
2024-04-18 02:00:00,vegetativo,61.5,24.85,20.93,0,33.4,16.58,141.93,1839,HUB-018,SEC-048,water_deficit_vegetativo
2024-03-05 13:00:00,fructificacion,91.57,56.73,20.21,1,23.98,14.59,169.25,1682,HUB-001,SEC-048,optimal_*
2024-08-06 01:00:00,floracion,67.14,58.4,19.69,0,29.74,12.97,176.82,1845,HUB-010,SEC-030,optimal_*
2024-05-28 05:00:00,floracion,53.94,59.54,20.07,0,44.49,19.38,106.21,1839,HUB-015,SEC-020,k_deficiency_moderate
2024-12-25 04:00:00,fructificacion,62.94,54.6,23.24,0,24.08,17.67,342.24,1553,HUB-016,SEC-056,k_excess
2024-08-22 06:00:00,floracion,68.54,52.03,20.5,0,29.39,23.12,194.85,1908,HUB-010,SEC-006,optimal_*
2024-01-23 22:00:00,maduracion,97.81,76.28,20.11,1,15.2,13.41,225.76,1938,HUB-004,SEC-058,excess_humidity_soil
2024-03-01 13:00:00,fructificacion,67.32,27.44,21.8,0,42.48,22.36,202.64,1759,HUB-001,SEC-057,water_deficit_fructificacion
2024-09-16 21:00:00,vegetativo,63.8,21.41,20.34,0,23.71,18.32,193.24,1627,HUB-008,SEC-056,water_deficit_vegetativo
2024-06-07 06:00:00,vegetativo,51.23,49.16,24.73,0,12.5,10.86,153.59,1249,HUB-012,SEC-063,n_deficiency_severe
2024-04-30 09:00:00,vegetativo,71.67,15.54,21.73,0,30.8,17.51,236.13,1728,HUB-024,SEC-003,water_deficit_vegetativo
2024-08-24 10:00:00,fructificacion,76.99,49.07,21.57,1,17.56,17.59,164.11,1848,HUB-009,SEC-031,n_deficiency_moderate
2024-03-10 06:00:00,floracion,60.82,43.39,19.99,0,26.19,13.6,238.66,1404,HUB-023,SEC-039,optimal_*
2024-09-10 22:00:00,floracion,62.45,17.67,22.23,0,25.12,11.0,202.64,1682,HUB-014,SEC-067,water_deficit_floracion
2024-09-03 16:00:00,floracion,67.08,47.06,21.13,0,25.16,20.77,112.45,1741,HUB-018,SEC-017,k_deficiency_moderate
2024-07-27 12:00:00,plantula,79.62,20.57,19.28,0,35.63,15.45,211.92,2029,HUB-021,SEC-028,water_deficit_plantula
2024-08-08 10:00:00,floracion,67.21,18.89,18.95,0,23.48,20.59,183.16,1839,HUB-007,SEC-025,water_deficit_floracion
2024-11-15 20:00:00,plantula,90.33,48.6,17.52,1,25.5,11.44,156.56,2094,HUB-009,SEC-060,p_deficiency_moderate
2024-08-26 07:00:00,maduracion,69.06,21.98,19.97,0,22.43,17.46,230.91,1808,HUB-006,SEC-052,water_deficit_maduracion
2024-12-05 18:00:00,plantula,68.71,54.4,21.97,0,16.0,11.09,194.22,1486,HUB-013,SEC-041,p_deficiency_moderate
2024-10-02 13:00:00,vegetativo,63.79,17.92,21.22,0,25.29,16.93,157.05,1913,HUB-013,SEC-036,water_deficit_vegetativo
2024-06-19 10:00:00,fructificacion,66.96,48.14,22.97,0,30.46,20.32,173.59,1447,HUB-008,SEC-070,optimal_*
2024-01-08 01:00:00,vegetativo,50.18,54.01,24.78,0,45.0,15.21,239.07,1282,HUB-018,SEC-036,optimal_or_n_excess_mix
2024-05-12 21:00:00,floracion,63.1,46.68,22.05,0,23.85,14.6,242.59,1388,HUB-025,SEC-011,optimal_*
2024-01-20 16:00:00,maduracion,73.59,60.85,19.12,0,14.49,14.76,190.51,1835,HUB-018,SEC-066,n_deficiency_severe
2024-09-13 08:00:00,vegetativo,57.51,47.53,20.84,0,6.91,15.74,151.22,1659,HUB-016,SEC-015,n_deficiency_severe
2024-07-16 03:00:00,fructificacion,73.03,66.31,22.24,1,45.0,12.61,163.7,1716,HUB-007,SEC-070,optimal_or_n_excess_mix
2024-05-08 00:00:00,vegetativo,60.51,46.88,23.24,0,15.55,17.62,149.18,1655,HUB-005,SEC-064,n_deficiency_severe
2024-02-19 20:00:00,vegetativo,78.98,76.04,19.57,1,28.35,10.0,175.61,1890,HUB-002,SEC-055,excess_humidity_soil
2024-08-14 14:00:00,vegetativo,64.11,19.8,21.73,0,27.67,19.86,244.58,1651,HUB-005,SEC-046,water_deficit_vegetativo
2024-12-24 22:00:00,floracion,62.12,19.29,22.57,0,36.48,18.54,210.76,1911,HUB-024,SEC-054,water_deficit_floracion
2024-03-23 19:00:00,maduracion,61.48,19.54,21.29,0,31.32,18.74,153.14,1770,HUB-012,SEC-061,water_deficit_maduracion
2024-02-01 19:00:00,fructificacion,76.34,66.64,20.12,1,31.99,18.03,209.16,1799,HUB-018,SEC-068,optimal_*
2024-08-30 09:00:00,floracion,61.81,64.76,21.57,0,14.78,17.95,183.83,1643,HUB-005,SEC-031,n_deficiency_severe
2024-01-27 18:00:00,vegetativo,72.93,76.54,20.25,1,23.9,11.51,158.25,1984,HUB-001,SEC-029,excess_humidity_soil
2024-08-19 19:00:00,vegetativo,75.89,51.93,18.84,1,33.97,17.75,286.86,1370,HUB-017,SEC-032,k_excess
2024-09-02 17:00:00,vegetativo,60.96,22.42,21.2,0,30.55,20.61,168.33,1876,HUB-009,SEC-057,water_deficit_vegetativo
2024-04-26 13:00:00,vegetativo,91.15,52.98,20.73,1,34.5,5.55,177.83,1911,HUB-016,SEC-017,p_deficiency_severe
2024-11-29 21:00:00,cosecha,76.56,59.95,20.62,1,35.33,22.26,129.99,1612,HUB-006,SEC-031,k_deficiency_moderate
2024-07-07 14:00:00,vegetativo,80.77,57.53,20.65,1,34.51,17.03,214.02,1603,HUB-021,SEC-033,optimal_*
2024-08-17 19:00:00,plantula,61.72,52.74,20.02,0,21.64,17.12,175.14,1551,HUB-010,SEC-056,optimal_*
2024-12-17 05:00:00,cosecha,79.52,52.1,24.85,1,27.73,10.0,119.24,1664,HUB-024,SEC-016,k_deficiency_moderate
2024-11-09 18:00:00,fructificacion,74.85,21.74,21.14,0,32.25,18.52,188.98,1898,HUB-005,SEC-045,water_deficit_fructificacion
2024-10-25 14:00:00,plantula,90.98,60.94,19.17,1,25.1,5.76,156.94,1860,HUB-012,SEC-007,p_deficiency_severe
2024-05-25 16:00:00,vegetativo,65.48,23.03,19.14,0,24.09,12.07,160.38,1893,HUB-002,SEC-013,water_deficit_vegetativo
2024-12-20 22:00:00,maduracion,89.97,61.17,17.52,1,24.76,14.62,212.02,1838,HUB-011,SEC-029,fungal_risk_ojo_gallo_maduracion
2024-05-30 17:00:00,fructificacion,73.73,20.01,23.89,0,24.44,22.86,158.9,1562,HUB-010,SEC-014,water_deficit_fructificacion
2024-11-11 05:00:00,floracion,68.32,19.25,23.31,0,27.72,18.13,154.14,1784,HUB-023,SEC-032,water_deficit_floracion
2024-09-25 01:00:00,plantula,79.89,80.11,22.5,1,23.34,14.59,182.72,1905,HUB-019,SEC-034,excess_humidity_soil
2024-03-31 09:00:00,fructificacion,66.45,82.83,21.31,1,21.55,14.38,215.79,1745,HUB-006,SEC-014,excess_humidity_soil
2024-03-09 22:00:00,vegetativo,51.69,63.32,22.31,1,20.14,17.49,159.83,1728,HUB-006,SEC-015,fungal_risk_roya_vegetativo
2024-01-26 10:00:00,maduracion,82.74,64.24,22.73,1,25.59,14.04,140.93,1655,HUB-018,SEC-031,fungal_risk_ojo_gallo_maduracion
2024-07-18 04:00:00,floracion,72.22,45.94,20.26,1,43.22,15.72,121.12,1911,HUB-009,SEC-055,k_deficiency_moderate
2024-11-18 23:00:00,plantula,54.11,55.07,22.91,0,14.42,16.63,181.32,1567,HUB-009,SEC-001,n_deficiency_severe
2024-01-02 15:00:00,fructificacion,61.57,62.24,19.96,1,26.83,12.54,184.61,1318,HUB-004,SEC-002,p_deficiency_moderate
2024-12-11 21:00:00,plantula,88.63,78.26,22.18,1,26.9,17.7,201.36,2141,HUB-019,SEC-017,excess_humidity_soil
2024-02-18 14:00:00,vegetativo,74.54,63.49,20.81,1,30.26,14.27,215.58,1282,HUB-011,SEC-060,fungal_risk_roya_vegetativo
2024-06-10 20:00:00,maduracion,75.1,44.17,23.03,1,30.31,4.76,218.49,1550,HUB-003,SEC-054,p_deficiency_severe
2024-09-10 12:00:00,vegetativo,88.01,62.93,22.97,1,27.74,18.19,181.38,1605,HUB-010,SEC-026,optimal_*
2024-11-17 08:00:00,vegetativo,72.86,74.44,20.37,1,31.61,13.89,206.01,1800,HUB-018,SEC-067,excess_humidity_soil
2024-09-25 09:00:00,fructificacion,51.87,21.68,21.94,0,33.26,16.39,162.6,1584,HUB-018,SEC-008,water_deficit_fructificacion
2024-02-09 08:00:00,fructificacion,85.18,60.2,19.89,1,24.55,18.55,91.37,1971,HUB-013,SEC-005,k_deficiency_severe
2024-03-28 04:00:00,fructificacion,69.0,60.7,20.96,1,22.94,11.96,178.55,1447,HUB-005,SEC-044,n_deficiency_moderate
2024-08-21 06:00:00,floracion,61.0,25.88,21.87,0,32.01,11.0,158.08,1261,HUB-022,SEC-004,water_deficit_floracion
2024-01-26 04:00:00,floracion,69.2,66.91,21.84,1,33.97,16.72,167.31,1336,HUB-021,SEC-070,fungal_risk_botrytis_floracion
2024-10-23 13:00:00,fructificacion,74.39,52.7,18.14,1,25.44,8.39,250.22,1755,HUB-012,SEC-047,p_deficiency_severe
2024-02-23 00:00:00,floracion,57.96,20.35,22.16,0,29.67,18.05,186.88,1433,HUB-008,SEC-058,water_deficit_floracion
2024-12-20 09:00:00,maduracion,68.42,50.76,23.25,0,18.86,17.29,217.47,1908,HUB-012,SEC-068,n_deficiency_moderate
2024-04-20 03:00:00,vegetativo,76.08,18.41,17.88,0,21.61,15.72,153.38,1838,HUB-016,SEC-069,water_deficit_vegetativo
2024-01-21 22:00:00,cosecha,55.85,12.82,19.93,0,25.43,15.01,192.53,1950,HUB-016,SEC-043,water_deficit_cosecha
2024-06-23 23:00:00,floracion,65.02,62.28,20.38,0,20.46,11.28,135.09,1603,HUB-008,SEC-063,p_deficiency_moderate
2024-07-19 13:00:00,floracion,70.72,57.99,23.91,1,21.23,18.38,171.7,1198,HUB-017,SEC-007,fungal_risk_botrytis_floracion
